song_id,title,artist,som_x,som_y
Dolu_Kadehi_Ters_Tut_Bir_Bildiğin_Vardır,Bir Bildiğin Vardır,Dolu Kadehi Ters Tut,8,0
Dolu_Kadehi_Ters_Tut_#27,#27,Dolu Kadehi Ters Tut,15,7
Dolu_Kadehi_Ters_Tut_Tanrının_İşi,Tanrının İşi,Dolu Kadehi Ters Tut,7,12
Dolu_Kadehi_Ters_Tut_Ölene_Dek,Ölene Dek,Dolu Kadehi Ters Tut,6,2
Dolu_Kadehi_Ters_Tut_Çöpçatan,Çöpçatan,Dolu Kadehi Ters Tut,19,5
Dolu_Kadehi_Ters_Tut_Nereye_Kadar,Nereye Kadar,Dolu Kadehi Ters Tut,8,8
Dolu_Kadehi_Ters_Tut_Bizi_Bırakma,Bizi Bırakma,Dolu Kadehi Ters Tut,0,10
Sedef_Sebüktekin_Tekrardan,Tekrardan,Sedef Sebüktekin,5,8
Dolu_Kadehi_Ters_Tut_Beni_Yordun,Beni Yordun,Dolu Kadehi Ters Tut,16,8
Dolu_Kadehi_Ters_Tut_İçimde_Bir_Sıkıntı,İçimde Bir Sıkıntı,Dolu Kadehi Ters Tut,3,19
Dolu_Kadehi_Ters_Tut_#23,#23,Dolu Kadehi Ters Tut,15,16
Dolu_Kadehi_Ters_Tut_İlan-ı_Meşk_Manifestosu,İlan-ı Meşk Manifestosu,Dolu Kadehi Ters Tut,11,10
Dolu_Kadehi_Ters_Tut_Korkmuyorum,Korkmuyorum,Dolu Kadehi Ters Tut,13,0
Dolu_Kadehi_Ters_Tut_Filozof,Filozof,Dolu Kadehi Ters Tut,8,14
Dolu_Kadehi_Ters_Tut_Sana_Bu_Kadar_Uzakken,Sana Bu Kadar Uzakken,Dolu Kadehi Ters Tut,12,10
Selin_KARANLIĞIM_SENDİN,KARANLIĞIM SENDİN,Selin,18,13
Dolu_Kadehi_Ters_Tut_Öylece_Durdun,Öylece Durdun,Dolu Kadehi Ters Tut,12,17
Dolu_Kadehi_Ters_Tut_Bayılırız_Deliliğe,Bayılırız Deliliğe,Dolu Kadehi Ters Tut,13,16
Dolu_Kadehi_Ters_Tut_Zor,Zor,Dolu Kadehi Ters Tut,11,17
Dolu_Kadehi_Ters_Tut_Yoksun,Yoksun,Dolu Kadehi Ters Tut,19,6
Dolu_Kadehi_Ters_Tut_Beyler,Beyler,Dolu Kadehi Ters Tut,9,2
Dolu_Kadehi_Ters_Tut_Portakallı_Pekin_Ördeğim,Portakallı Pekin Ördeğim,Dolu Kadehi Ters Tut,9,13
Dolu_Kadehi_Ters_Tut_Olmaz_Mı,Olmaz Mı,Dolu Kadehi Ters Tut,19,9
Dolu_Kadehi_Ters_Tut_Yandım,Yandım,Dolu Kadehi Ters Tut,5,4
Dolu_Kadehi_Ters_Tut_#25,#25,Dolu Kadehi Ters Tut,8,2
Dolu_Kadehi_Ters_Tut_Balkabaklı_Dondurma,Balkabaklı Dondurma,Dolu Kadehi Ters Tut,0,15
Dolu_Kadehi_Ters_Tut_Üzgünüm,Üzgünüm,Dolu Kadehi Ters Tut,13,10
Dolu_Kadehi_Ters_Tut_#21,#21,Dolu Kadehi Ters Tut,10,4
Dolu_Kadehi_Ters_Tut_Gizemli_Yolculuk,Gizemli Yolculuk,Dolu Kadehi Ters Tut,8,4
Dolu_Kadehi_Ters_Tut_Ölüm_Dansı,Ölüm Dansı,Dolu Kadehi Ters Tut,2,12
Dolu_Kadehi_Ters_Tut_Aynen,Aynen,Dolu Kadehi Ters Tut,19,7
Dolu_Kadehi_Ters_Tut_Aldattın_Mı_-_Akustikhane,Aldattın Mı - Akustikhane,Dolu Kadehi Ters Tut,6,0
Canozan_Aklım_Hep_Firarda,Aklım Hep Firarda,Canozan,10,18
Dolu_Kadehi_Ters_Tut_İstatistik,İstatistik,Dolu Kadehi Ters Tut,18,15
Dolu_Kadehi_Ters_Tut_Karım_Bilmiyor,Karım Bilmiyor,Dolu Kadehi Ters Tut,10,7
Dolu_Kadehi_Ters_Tut_Tehlikeli_İkilem,Tehlikeli İkilem,Dolu Kadehi Ters Tut,19,2
Dolu_Kadehi_Ters_Tut_Çöpçatan_-_Akustikhane,Çöpçatan - Akustikhane,Dolu Kadehi Ters Tut,18,5
Dolu_Kadehi_Ters_Tut_Gizemli_Gizem,Gizemli Gizem,Dolu Kadehi Ters Tut,4,9
Dolu_Kadehi_Ters_Tut_Pamuk_Prenses,Pamuk Prenses,Dolu Kadehi Ters Tut,8,14
Dolu_Kadehi_Ters_Tut_#26,#26,Dolu Kadehi Ters Tut,1,9
Dolu_Kadehi_Ters_Tut_Deliyim_Ben,Deliyim Ben,Dolu Kadehi Ters Tut,12,16
Dolu_Kadehi_Ters_Tut_Yaşamadan_Ölme,Yaşamadan Ölme,Dolu Kadehi Ters Tut,11,5
Dolu_Kadehi_Ters_Tut_Uyumadan_Önce,Uyumadan Önce,Dolu Kadehi Ters Tut,11,11
Dolu_Kadehi_Ters_Tut_Evim,Evim,Dolu Kadehi Ters Tut,5,9
Dolu_Kadehi_Ters_Tut_Yol_Görünmüyor,Yol Görünmüyor,Dolu Kadehi Ters Tut,5,13
Dolu_Kadehi_Ters_Tut_Uyanalım_N'olursun,Uyanalım N'olursun,Dolu Kadehi Ters Tut,6,0
Dolu_Kadehi_Ters_Tut_Özler_Oldum,Özler Oldum,Dolu Kadehi Ters Tut,14,15
Dolu_Kadehi_Ters_Tut_Sevdin_Diye_Mi,Sevdin Diye Mi,Dolu Kadehi Ters Tut,0,1
Dolu_Kadehi_Ters_Tut_Her_Şeyim_Ol,Her Şeyim Ol,Dolu Kadehi Ters Tut,10,8
Dolu_Kadehi_Ters_Tut_Yakarlar,Yakarlar,Dolu Kadehi Ters Tut,0,4
Dolu_Kadehi_Ters_Tut_Anlamı_Yok,Anlamı Yok,Dolu Kadehi Ters Tut,5,17
Dolu_Kadehi_Ters_Tut_Yüksek,Yüksek,Dolu Kadehi Ters Tut,15,16
Dolu_Kadehi_Ters_Tut_Korku,Korku,Dolu Kadehi Ters Tut,3,7
Dolu_Kadehi_Ters_Tut_Değiştim,Değiştim,Dolu Kadehi Ters Tut,8,19
Dolu_Kadehi_Ters_Tut_Aldattım_-_Akustikhane,Aldattım - Akustikhane,Dolu Kadehi Ters Tut,14,4
Dolu_Kadehi_Ters_Tut_Unut_Ama_Sev,Unut Ama Sev,Dolu Kadehi Ters Tut,0,2
Dolu_Kadehi_Ters_Tut_Duvar,Duvar,Dolu Kadehi Ters Tut,0,1
Dolu_Kadehi_Ters_Tut_Yardım_Et,Yardım Et,Dolu Kadehi Ters Tut,19,0
Dolu_Kadehi_Ters_Tut_Bu_Bok,Bu Bok,Dolu Kadehi Ters Tut,19,0
Dolu_Kadehi_Ters_Tut_Biraz_Delisin_-_Akustikhane,Biraz Delisin - Akustikhane,Dolu Kadehi Ters Tut,19,8
Dolu_Kadehi_Ters_Tut_Bu_Yaz,Bu Yaz,Dolu Kadehi Ters Tut,0,0
Dolu_Kadehi_Ters_Tut_Yapma_N'olursun_(Akustikhane),Yapma N'olursun (Akustikhane),Dolu Kadehi Ters Tut,8,19
Dolu_Kadehi_Ters_Tut_Yol,Yol,Dolu Kadehi Ters Tut,0,15
Dolu_Kadehi_Ters_Tut_Beni_Yordun_-_Akustikhane,Beni Yordun - Akustikhane,Dolu Kadehi Ters Tut,12,16
Dolu_Kadehi_Ters_Tut_Ev_Boş,Ev Boş,Dolu Kadehi Ters Tut,7,10
Dolu_Kadehi_Ters_Tut_Evim_-_Akustikhane,Evim - Akustikhane,Dolu Kadehi Ters Tut,4,8
Dolu_Kadehi_Ters_Tut_Peygamber_Vitesi,Peygamber Vitesi,Dolu Kadehi Ters Tut,2,9
Dolu_Kadehi_Ters_Tut_Bu!,Bu!,Dolu Kadehi Ters Tut,16,3
Dolu_Kadehi_Ters_Tut_Gizemli_Gizem_-_Akustikhane,Gizemli Gizem - Akustikhane,Dolu Kadehi Ters Tut,4,8
Pinhani_Sakinleştim,Sakinleştim,Pinhani,8,9
Pinhani_Hele_Bi_Gel,Hele Bi Gel,Pinhani,8,6
Pinhani_Sevmekten_Usanmam,Sevmekten Usanmam,Pinhani,7,13
Pinhani_Beni_Sen_İnandır,Beni Sen İnandır,Pinhani,7,7
Pinhani_Aşk_Bir_Mevsim,Aşk Bir Mevsim,Pinhani,6,12
Pinhani_Beni_Al,Beni Al,Pinhani,12,8
Pinhani_Ne_Güzel_Güldün,Ne Güzel Güldün,Pinhani,9,10
Pinhani_Bilir_O_Beni,Bilir O Beni,Pinhani,8,18
Pinhani_Ben_Nası_Büyük_Adam_Olucam,Ben Nası Büyük Adam Olucam,Pinhani,11,6
Pinhani_İyi_Değilim_Ben,İyi Değilim Ben,Pinhani,10,3
Pinhani_Dön_Bak_Dünyaya,Dön Bak Dünyaya,Pinhani,7,9
Pinhani_Kefen_Giydim,Kefen Giydim,Pinhani,10,18
Pinhani_Yitirmeden,Yitirmeden,Pinhani,0,5
Pinhani_Dünyadan_Uzak,Dünyadan Uzak,Pinhani,7,6
Pinhani_Yıldızlar,Yıldızlar,Pinhani,11,10
Pinhani_Sen_Olmayınca,Sen Olmayınca,Pinhani,0,16
Pinhani_Sevmemişiz_Gibi_Farz_Edelim,Sevmemişiz Gibi Farz Edelim,Pinhani,0,3
Pinhani_İstanbul'da,İstanbul'da,Pinhani,10,3
Pinhani_Geri_Dönemem,Geri Dönemem,Pinhani,9,0
Pinhani_Nehirler_Durmaz,Nehirler Durmaz,Pinhani,0,6
Pinhani_Bir_Anda,Bir Anda,Pinhani,11,7
Pinhani_O_Zaman_Da_Sonbahardı,O Zaman Da Sonbahardı,Pinhani,6,15
Pinhani_Zaman_Beklemez,Zaman Beklemez,Pinhani,0,5
Pinhani_Çok_Alıştım_Sana,Çok Alıştım Sana,Pinhani,6,0
Pinhani_Bana_El_Salla,Bana El Salla,Pinhani,9,8
Pinhani_Peki_Madem,Peki Madem,Pinhani,6,14
Pinhani_Zor_Günler,Zor Günler,Pinhani,1,14
Pinhani_İyi_Böyle,İyi Böyle,Pinhani,7,17
Pinhani_Haftanın_Sonu,Haftanın Sonu,Pinhani,12,7
Pinhani_Kimse_Görmesin_Seni,Kimse Görmesin Seni,Pinhani,9,11
Pinhani_Gözler_Anlatır,Gözler Anlatır,Pinhani,3,0
Pinhani_Bülbülüm_Altın_Kafeste,Bülbülüm Altın Kafeste,Pinhani,0,10
Pinhani_Çok_Zaman_Geçti_Ardından,Çok Zaman Geçti Ardından,Pinhani,12,6
Pinhani_Çok_Aşık,Çok Aşık,Pinhani,1,1
Pinhani_Bir_Damla_Gözlerimde,Bir Damla Gözlerimde,Pinhani,6,18
Pinhani_Hüseynik,Hüseynik,Pinhani,5,11
Pinhani_Sırası_Değil,Sırası Değil,Pinhani,2,3
Pinhani_Unutuldular,Unutuldular,Pinhani,1,8
Pinhani_Seni_Bana_Anlatırlar,Seni Bana Anlatırlar,Pinhani,0,8
Pinhani_Dünyanın_En_Güzel,Dünyanın En Güzel,Pinhani,7,11
Pinhani_Yok_İstemem,Yok İstemem,Pinhani,8,17
Pinhani_Dur_Söyleme,Dur Söyleme,Pinhani,2,5
Pinhani_Günaydın_Sevgilim,Günaydın Sevgilim,Pinhani,12,9
Pinhani_Yalnızlık,Yalnızlık,Pinhani,0,9
Pinhani_Her_Şey_Sen_Kokuyor,Her Şey Sen Kokuyor,Pinhani,10,15
Pinhani_Kendinden_Usandırma,Kendinden Usandırma,Pinhani,0,5
Pinhani_Düşmanmışız_Gibi,Düşmanmışız Gibi,Pinhani,8,10
Pinhani_Ankara_Gel_Dedi,Ankara Gel Dedi,Pinhani,0,4
Pinhani_Gör_Beni,Gör Beni,Pinhani,6,6
Pinhani_Şimdi_Başka,Şimdi Başka,Pinhani,5,0
Pinhani_Hikayeler_Tükendi,Hikayeler Tükendi,Pinhani,8,8
Pinhani_Ya_Sen_Olmasaydın,Ya Sen Olmasaydın,Pinhani,9,0
Pinhani_Sevduğum_Yanımda_Uyusun,Sevduğum Yanımda Uyusun,Pinhani,2,13
Pinhani_Geldik_Sonuna_Kadar,Geldik Sonuna Kadar,Pinhani,3,10
Pinhani_Dursana_Dünya,Dursana Dünya,Pinhani,11,11
Pinhani_Eylül,Eylül,Pinhani,8,8
Pinhani_Kurtar,Kurtar,Pinhani,5,18
Pinhani_Yollar,Yollar,Pinhani,4,0
Pinhani_Leyla,Leyla,Pinhani,6,4
Pinhani_Hiç_Kimseyim,Hiç Kimseyim,Pinhani,3,16
Pinhani_Neyleyim,Neyleyim,Pinhani,13,14
Pinhani_Derdim_Dostum_Benim,Derdim Dostum Benim,Pinhani,5,16
Pinhani_Ağlama,Ağlama,Pinhani,19,1
Pinhani_Gönül_Dağı,Gönül Dağı,Pinhani,5,13
Pinhani_Zülüf_Dökülmüş_Yüze,Zülüf Dökülmüş Yüze,Pinhani,0,8
Pinhani_Köprü_Ortasında,Köprü Ortasında,Pinhani,15,10
Pinhani_Koluma_Yazdım_İsmini,Koluma Yazdım İsmini,Pinhani,19,10
Pinhani_Düğün,Düğün,Pinhani,12,19
Pinhani_Masal,Masal,Pinhani,13,10
Pinhani_Yansın,Yansın,Pinhani,19,5
Pinhani_Drama_Köprüsü,Drama Köprüsü,Pinhani,15,19
Pinhani_Beni_Böyle_Sevemezsin,Beni Böyle Sevemezsin,Pinhani,9,12
Pinhani_Ağlama_Yar_Ağlama,Ağlama Yar Ağlama,Pinhani,6,9
Pinhani_Şen_Yureğum_Kocamaz,Şen Yureğum Kocamaz,Pinhani,14,17
Pinhani_Bir_Güzele_Bağlandım,Bir Güzele Bağlandım,Pinhani,0,7
Pinhani_Girdum_İçeri,Girdum İçeri,Pinhani,7,12
Pinhani_Sevmek_Güzeldir,Sevmek Güzeldir,Pinhani,11,2
Pinhani_Girdim_İçeri,Girdim İçeri,Pinhani,0,3
Pinhani_Oldum_Deli,Oldum Deli,Pinhani,5,9
Pinhani_Sorma_Beni,Sorma Beni,Pinhani,8,18
Pinhani_Değirmenler,Değirmenler,Pinhani,10,16
Pinhani_Sana_Bir_Şey_Olursa,Sana Bir Şey Olursa,Pinhani,3,0
Pinhani_Bana_Hediye,Bana Hediye,Pinhani,12,1
Pinhani_Hiç_Bitmesin,Hiç Bitmesin,Pinhani,14,5
Pinhani_Ben_de_Delirdim,Ben de Delirdim,Pinhani,8,13
Pinhani_Uşuduğunde,Uşuduğunde,Pinhani,11,15
Pinhani_Hatırlayabilirsen,Hatırlayabilirsen,Pinhani,8,5
Pinhani_Gülmedim_Efendim,Gülmedim Efendim,Pinhani,9,17
Pinhani_Sabah_Türküsü,Sabah Türküsü,Pinhani,16,0
Pinhani_Sor,Sor,Pinhani,2,7
Pinhani_Üzülmeyelim,Üzülmeyelim,Pinhani,6,15
Pinhani_Batum_Türküsü,Batum Türküsü,Pinhani,15,15
Pinhani_Uzun_Kavak_Ne_Gidersin_Engine,Uzun Kavak Ne Gidersin Engine,Pinhani,0,19
Pinhani_Neden_Ben_Anlamam,Neden Ben Anlamam,Pinhani,6,9
Pinhani_Beni_Unutur_musun?,Beni Unutur musun?,Pinhani,14,3
Pinhani_Bu_Bir_Yağmur_Mu,Bu Bir Yağmur Mu,Pinhani,10,9
Pinhani_Benim_Yüzümden,Benim Yüzümden,Pinhani,11,19
Pinhani_Macera,Macera,Pinhani,12,19
Pinhani_Kırk_Beş,Kırk Beş,Pinhani,11,9
Pinhani_Bana_Bi_Yol_Ver,Bana Bi Yol Ver,Pinhani,8,7
Pinhani_Gizle_Beni,Gizle Beni,Pinhani,5,0
Pinhani_Senden_Hatıra_Kaldı,Senden Hatıra Kaldı,Pinhani,4,2
Pinhani_Oyalan,Oyalan,Pinhani,11,19
Pinhani_Can_Dünden_Razı,Can Dünden Razı,Pinhani,3,4
Pinhani_Bu_Ayrılık_Yüzünden,Bu Ayrılık Yüzünden,Pinhani,0,17
Pinhani_Yalnızlık_Zor,Yalnızlık Zor,Pinhani,2,4
Pinhani_Meyhaneci_Bize_Gel,Meyhaneci Bize Gel,Pinhani,7,11
Gripin_Yalnızlığın_Çaresini_Bulmuşlar,Yalnızlığın Çaresini Bulmuşlar,Gripin,5,5
Gripin_Aşk_Nereden_Nereye,Aşk Nereden Nereye,Gripin,0,10
Gripin_Komşu_Kızı,Komşu Kızı,Gripin,12,13
Gripin_Durma_Yağmur_Durma,Durma Yağmur Durma,Gripin,7,15
Gripin_Vazgeçtim_Ben_Bugün,Vazgeçtim Ben Bugün,Gripin,6,5
Gripin_Beş,Beş,Gripin,3,19
Gripin_Böyle_Kahpedir_Dünya,Böyle Kahpedir Dünya,Gripin,7,4
Gripin_Belki_Çok_Da_Şey_Yapmamak_Lazım,Belki Çok Da Şey Yapmamak Lazım,Gripin,14,16
Gripin_Beni_Boş_Yere_Yorma,Beni Boş Yere Yorma,Gripin,9,14
Gripin_Nasılım_Biliyor_musun?,Nasılım Biliyor musun?,Gripin,9,12
Gripin_Neden_Bu_Elveda,Neden Bu Elveda,Gripin,7,15
Gripin_Gidenin_Dostu_Olmaz,Gidenin Dostu Olmaz,Gripin,10,19
Gripin_Sen_Gidiyorsun,Sen Gidiyorsun,Gripin,7,14
Gripin_Bir_Cevabım_Var_Mı,Bir Cevabım Var Mı,Gripin,4,10
Kendimden_Hallice_Halledemedik,Halledemedik,Kendimden Hallice,1,3
Gripin_Sensiz_İstanbul'a_Düşmanım,Sensiz İstanbul'a Düşmanım,Gripin,10,6
Gripin_Yolcu_Yolunda_Gerek,Yolcu Yolunda Gerek,Gripin,0,0
Gripin_Sor_Bana_Sor,Sor Bana Sor,Gripin,6,9
Gripin_Ebruli,Ebruli,Gripin,12,11
Şanışer_Gel,Gel,Şanışer,16,3
Gripin_Sensiz_Olmaz_Galatasaray_-_Sarı,Sensiz Olmaz Galatasaray - Sarı,Gripin,16,15
Gripin_Sustukların_Büyür_İçinde,Sustukların Büyür İçinde,Gripin,8,6
Gripin_Sensiz_Olmaz_Galatasaray,Sensiz Olmaz Galatasaray,Gripin,17,14
Gripin_Ne_Olacaksa_Olsun,Ne Olacaksa Olsun,Gripin,4,4
Gripin_Gül_Güzeli,Gül Güzeli,Gripin,9,9
Gripin_Aklıma_Ziyan,Aklıma Ziyan,Gripin,14,13
Gripin_Elini_Korkak_Alıştırma,Elini Korkak Alıştırma,Gripin,6,4
Gripin_Var_Bir_İhtimal,Var Bir İhtimal,Gripin,14,3
Gripin_Hayat_Bana_Güzel,Hayat Bana Güzel,Gripin,19,8
Gripin_Gündüzüm_Seninle,Gündüzüm Seninle,Gripin,9,12
Gripin_Hiç_Utanmadan,Hiç Utanmadan,Gripin,6,1
Gripin_Panorama_Harem,Panorama Harem,Gripin,15,0
Gripin_Bugün_Yalnızlığımın_Doğum_Günü,Bugün Yalnızlığımın Doğum Günü,Gripin,5,16
Gripin_Kimse_Senin_Gibi_Sevmesin,Kimse Senin Gibi Sevmesin,Gripin,6,5
Gripin_Kim_Tutar_Beni,Kim Tutar Beni,Gripin,18,19
Gripin_Zor_Geliyor,Zor Geliyor,Gripin,10,1
Gripin_Cennete_Mahsustur_Melekler,Cennete Mahsustur Melekler,Gripin,7,7
Gripin_Elalem,Elalem,Gripin,9,2
Gripin_İçinde_Tutma,İçinde Tutma,Gripin,1,10
Gripin_Sensiz_Olmaz_Galatasaray_-_Kırmızı,Sensiz Olmaz Galatasaray - Kırmızı,Gripin,16,15
Gripin_Nilüfer,Nilüfer,Gripin,6,18
Gripin_Akşamlar,Akşamlar,Gripin,5,16
Gripin_Ayrılığın_Hediyesi,Ayrılığın Hediyesi,Gripin,9,13
Gripin_Karışmasın_Kimseler,Karışmasın Kimseler,Gripin,8,19
Gripin_Acemisiyim_Mutluluğun,Acemisiyim Mutluluğun,Gripin,5,0
Gripin_Masum_Kalmak_İçin,Masum Kalmak İçin,Gripin,4,12
Gripin_Koca_Çınar,Koca Çınar,Gripin,4,19
Gripin_Üç,Üç,Gripin,3,16
Gripin_Zamanın_Bahçesinde,Zamanın Bahçesinde,Gripin,0,10
Ahmet_Koç_Sus_Söyleme,Sus Söyleme,Ahmet Koç,11,7
Gripin_Buldular_Beni,Buldular Beni,Gripin,11,5
Gripin_Nasip_Diye_Yazdı_Katip,Nasip Diye Yazdı Katip,Gripin,8,8
Gripin_Sana_Ne_Bundan?,Sana Ne Bundan?,Gripin,15,7
Anıl_Şallıel_Sen_Gidiyorsun,Sen Gidiyorsun,Anıl Şallıel,11,16
Nilüfer_Hatıralar_Hayal_Oldu,Hatıralar Hayal Oldu,Nilüfer,4,1
Gripin_Alem-i_Fani,Alem-i Fani,Gripin,10,1
Gripin_Hasret,Hasret,Gripin,5,10
Gripin_Boşver,Boşver,Gripin,0,1
Gripin_Dört,Dört,Gripin,9,0
Gripin_Sokakların_Dili,Sokakların Dili,Gripin,19,18
Gripin_Sal_Sensizliği_Üstüme,Sal Sensizliği Üstüme,Gripin,5,6
Gripin_Hiç_Gelme_Gideceksen,Hiç Gelme Gideceksen,Gripin,3,9
Gripin_Avaz_Avaz,Avaz Avaz,Gripin,0,13
Gripin_Müsait_Bir_Yer,Müsait Bir Yer,Gripin,0,0
Gripin_Gözyaşlarım_Değil_Onlar,Gözyaşlarım Değil Onlar,Gripin,4,6
Gripin_Zamana_Bırakma_Bizi,Zamana Bırakma Bizi,Gripin,9,0
Gripin_Olduğu_Kadar,Olduğu Kadar,Gripin,1,5
Gripin_Hayat_Mars_Etti,Hayat Mars Etti,Gripin,7,3
Gripin_Bir_Sebep_Söyle_Bana,Bir Sebep Söyle Bana,Gripin,18,8
Gripin_Daha_Gencsin,Daha Gencsin,Gripin,3,13
Gripin_Çok_Kısa,Çok Kısa,Gripin,18,9
Gripin_Rüzgar,Rüzgar,Gripin,15,8
Gripin_Yenilmisiz,Yenilmisiz,Gripin,7,19
Gripin_Yüzümden_Düsen_Bin_Parca,Yüzümden Düsen Bin Parca,Gripin,11,0
Gripin_Üc,Üc,Gripin,3,16
Gripin_Bosver,Bosver,Gripin,0,1
Gripin_Karismasin_Kimseler,Karismasin Kimseler,Gripin,8,19
Gripin_Senle_Yarinim_Yok_Ki,Senle Yarinim Yok Ki,Gripin,5,5
Gripin_Bir_Anlik_Istek,Bir Anlik Istek,Gripin,19,5
Gripin_Cok_Kisa,Cok Kisa,Gripin,18,9
Seksendört_Anlayamazsın,Anlayamazsın,Seksendört,14,8
Seksendört_Dokunma,Dokunma,Seksendört,1,3
Seksendört_Yorma,Yorma,Seksendört,10,0
Seksendört_Aklımı_Geri_Ver,Aklımı Geri Ver,Seksendört,8,2
Seksendört_Ölürüm_Hasretinle,Ölürüm Hasretinle,Seksendört,0,19
Seksendört_Hayir_Olamaz,Hayir Olamaz,Seksendört,9,10
Seksendört_Kendime_Yalan_Söyledim,Kendime Yalan Söyledim,Seksendört,7,6
Seksendört_Yağmur_Yüreklim,Yağmur Yüreklim,Seksendört,3,12
Hande_Yener_Rüya,Rüya,Hande Yener,11,11
Seksendört_Hangimiz,Hangimiz,Seksendört,0,6
Seksendört_Acemiler,Acemiler,Seksendört,8,0
Seksendört_Şimdi_Hayat,Şimdi Hayat,Seksendört,5,5
Seksendört_Söyle,Söyle,Seksendört,6,19
Seksendört_Faili_Meçhul,Faili Meçhul,Seksendört,11,4
Seksendört_Affet,Affet,Seksendört,13,6
Seksendört_Kara_Gözlüm,Kara Gözlüm,Seksendört,0,7
Seksendört_Eyvah,Eyvah,Seksendört,12,3
Seksendört_Son_Mektup,Son Mektup,Seksendört,0,1
Seksendört_Azap,Azap,Seksendört,17,9
Seksendört_Kendimi_Kandıramam,Kendimi Kandıramam,Seksendört,8,19
Seksendört_Yara,Yara,Seksendört,5,11
Seksendört_Sarhoş_Gibiyim,Sarhoş Gibiyim,Seksendört,10,2
Seksendört_K.G.B,K.G.B,Seksendört,6,0
Seksendört_Eski_Taptığın,Eski Taptığın,Seksendört,14,13
Seksendört_Sesimi_Duymuyor_musun,Sesimi Duymuyor musun,Seksendört,14,5
Seksendört_Pert_Oldu,Pert Oldu,Seksendört,7,17
Seksendört_Dön,Dön,Seksendört,11,13
Seksendört_Akiyor_Zaman,Akiyor Zaman,Seksendört,11,16
Seksendört_Bin_Kere,Bin Kere,Seksendört,4,0
Seksendört_Sabah_Olsun,Sabah Olsun,Seksendört,0,4
Seksendört_Kaçalım_mı,Kaçalım mı,Seksendört,14,0
Hande_Yener_Öfkem_Var,Öfkem Var,Hande Yener,0,1
Seksendört_4_Duvar,4 Duvar,Seksendört,19,5
Seksendört_Haber_Yok,Haber Yok,Seksendört,18,4
Seksendört_Gözün_Doysun,Gözün Doysun,Seksendört,14,8
Seksendört_Bir_Aşk,Bir Aşk,Seksendört,10,9
Seksendört_Neyin_Var,Neyin Var,Seksendört,18,2
Seksendört_Belki_Bir_Gün,Belki Bir Gün,Seksendört,19,4
BENYEG_Kendime_Yalan_Söyledim,Kendime Yalan Söyledim,BENYEG,7,7
Seksendört_Elbise,Elbise,Seksendört,13,14
Seksendört_Kara_Duvak,Kara Duvak,Seksendört,4,3
Seksendört_Öfkem_Var,Öfkem Var,Seksendört,7,18
Seksendört_Olmuyor,Olmuyor,Seksendört,5,7
Seksendört_Yüzün_Var_mı,Yüzün Var mı,Seksendört,10,19
Seksendört_Belki,Belki,Seksendört,5,4
Seksendört_Uçalım_Mı?,Uçalım Mı?,Seksendört,3,2
Seksendört_Mutfak,Mutfak,Seksendört,10,16
Seksendört_Soldum_Yine,Soldum Yine,Seksendört,17,4
Seksendört_Miyim,Miyim,Seksendört,4,0
Seksendört_Rol_Yapma,Rol Yapma,Seksendört,4,3
Seksendört_Şimdi_Git,Şimdi Git,Seksendört,19,6
Seksendört_Gecelik_Aşk,Gecelik Aşk,Seksendört,3,0
Seksendört_Ses_Tiryakisi,Ses Tiryakisi,Seksendört,19,0
Redd_Prensesin_Uykusuyum,Prensesin Uykusuyum,Redd,9,10
Redd_Sevmeden_Geçer_Zaman,Sevmeden Geçer Zaman,Redd,0,16
Redd_Nefes_Bile_Almadan,Nefes Bile Almadan,Redd,6,19
Redd_Onlar_Bile_Üzülürler,Onlar Bile Üzülürler,Redd,2,19
Redd_Siktiret_Boşver,Siktiret Boşver,Redd,9,13
Redd_Askti_Bu,Askti Bu,Redd,8,19
"Redd_Aşk,_Virüs","Aşk, Virüs",Redd,10,1
Redd_Falan_Filan,Falan Filan,Redd,18,5
Redd_Kozmos,Kozmos,Redd,8,13
Jeff_Redd_PSYCHO,PSYCHO,Jeff Redd,8,18
Redd_Hala_Aşk_Var_mı,Hala Aşk Var mı,Redd,19,9
Redd_Kanıyorduk,Kanıyorduk,Redd,9,6
Jeff_Redd_HUQQA,HUQQA,Jeff Redd,19,15
Jeff_Redd_MINI_TERORISTA,MINI TERORISTA,Jeff Redd,13,11
Redd_Dünya,Dünya,Redd,5,4
Redd_Mutlu_Olmak_İçin,Mutlu Olmak İçin,Redd,2,5
Redd_Sen_de_Saçmala,Sen de Saçmala,Redd,11,16
Jeff_Redd_nOrmaLE,nOrmaLE,Jeff Redd,19,15
Redd_Biliyorsun,Biliyorsun,Redd,4,13
Redd_Her_Neyse,Her Neyse,Redd,4,19
Redd_Kalpsiz_Romantik,Kalpsiz Romantik,Redd,2,0
Organize_SAĞDAN_SOLA,SAĞDAN SOLA,Organize,19,16
Jeff_Redd_AM2TERDAM,AM2TERDAM,Jeff Redd,19,14
Redd_Don_Kisot,Don Kisot,Redd,13,11
Redd_Hala_Seni_Çok_Özlüyorum,Hala Seni Çok Özlüyorum,Redd,4,6
Redd_Bugün_Herkes_Ölsün_İstedim,Bugün Herkes Ölsün İstedim,Redd,16,4
Redd_Beni_Sevdi_Benden_Çok,Beni Sevdi Benden Çok,Redd,6,12
